uniao_varName_attr
8
0
3,7
i,d,_,a,b,c,e,f,g,h,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,=
0,i,1
0,d,2
0,_,2
0,a,2
0,b,2
0,c,2
0,e,2
0,f,2
0,g,2
0,h,2
0,j,2
0,k,2
0,l,2
0,m,2
0,n,2
0,o,2
0,p,2
0,q,2
0,r,2
0,s,2
0,t,2
0,u,2
0,v,2
0,w,2
0,x,2
0,y,2
0,z,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,=,3
1,i,2
1,d,2
1,_,2
1,a,2
1,b,2
1,c,2
1,e,2
1,f,2
1,g,2
1,h,2
1,j,2
1,k,2
1,l,2
1,m,2
1,n,2
1,o,2
1,p,2
1,q,2
1,r,2
1,s,2
1,t,2
1,u,2
1,v,2
1,w,2
1,x,2
1,y,2
1,z,2
1,0,2
1,1,2
1,2,2
1,3,2
1,4,2
1,5,2
1,6,2
1,7,2
1,8,2
1,9,2
1,=,4
2,i,2
2,d,6
2,_,2
2,a,2
2,b,2
2,c,2
2,e,2
2,f,2
2,g,2
2,h,2
2,j,2
2,k,2
2,l,2
2,m,2
2,n,2
2,o,2
2,p,2
2,q,2
2,r,2
2,s,2
2,t,2
2,u,2
2,v,2
2,w,2
2,x,2
2,y,2
2,z,2
2,0,2
2,1,2
2,2,2
2,3,2
2,4,2
2,5,2
2,6,2
2,7,2
2,8,2
2,9,2
2,=,4
3,i,4
3,d,4
3,_,4
3,a,4
3,b,4
3,c,4
3,e,4
3,f,4
3,g,4
3,h,4
3,j,4
3,k,4
3,l,4
3,m,4
3,n,4
3,o,4
3,p,4
3,q,4
3,r,4
3,s,4
3,t,4
3,u,4
3,v,4
3,w,4
3,x,4
3,y,4
3,z,4
3,0,4
3,1,4
3,2,4
3,3,4
3,4,4
3,5,4
3,6,4
3,7,4
3,8,4
3,9,4
3,=,5
4,i,4
4,d,4
4,_,4
4,a,4
4,b,4
4,c,4
4,e,4
4,f,4
4,g,4
4,h,4
4,j,4
4,k,4
4,l,4
4,m,4
4,n,4
4,o,4
4,p,4
4,q,4
4,r,4
4,s,4
4,t,4
4,u,4
4,v,4
4,w,4
4,x,4
4,y,4
4,z,4
4,0,4
4,1,4
4,2,4
4,3,4
4,4,4
4,5,4
4,6,4
4,7,4
4,8,4
4,9,4
4,=,4
5,i,4
5,d,4
5,_,4
5,a,4
5,b,4
5,c,4
5,e,4
5,f,4
5,g,4
5,h,4
5,j,4
5,k,4
5,l,4
5,m,4
5,n,4
5,o,4
5,p,4
5,q,4
5,r,4
5,s,4
5,t,4
5,u,4
5,v,4
5,w,4
5,x,4
5,y,4
5,z,4
5,0,4
5,1,4
5,2,4
5,3,4
5,4,4
5,5,4
5,6,4
5,7,4
5,8,4
5,9,4
5,=,5
6,i,2
6,d,2
6,_,7
6,a,2
6,b,2
6,c,2
6,e,2
6,f,2
6,g,2
6,h,2
6,j,2
6,k,2
6,l,2
6,m,2
6,n,2
6,o,2
6,p,2
6,q,2
6,r,2
6,s,2
6,t,2
6,u,2
6,v,2
6,w,2
6,x,2
6,y,2
6,z,2
6,0,2
6,1,2
6,2,2
6,3,2
6,4,2
6,5,2
6,6,2
6,7,2
6,8,2
6,9,2
6,=,4
7,i,7
7,d,7
7,_,2
7,a,7
7,b,7
7,c,7
7,e,7
7,f,7
7,g,7
7,h,7
7,j,7
7,k,7
7,l,7
7,m,7
7,n,7
7,o,7
7,p,7
7,q,7
7,r,7
7,s,7
7,t,7
7,u,7
7,v,7
7,w,7
7,x,7
7,y,7
7,z,7
7,0,7
7,1,7
7,2,7
7,3,7
7,4,7
7,5,7
7,6,7
7,7,7
7,8,7
7,9,7
7,=,4
