uniao_uniao_digit_letter_id
9
0
0,2,5,6,7
0,1,2,3,4,5,6,7,8,9,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,a,2
0,b,2
0,c,2
0,d,2
0,e,2
0,f,2
0,g,2
0,h,2
0,i,2
0,j,2
0,k,2
0,l,2
0,m,2
0,n,2
0,o,2
0,p,2
0,q,2
0,r,2
0,s,2
0,t,2
0,u,2
0,v,2
0,w,2
0,x,2
0,y,2
0,z,2
0,B,2
0,C,2
0,D,2
0,E,2
0,F,2
0,G,2
0,H,2
0,I,2
0,J,2
0,K,2
0,L,2
0,M,2
0,N,2
0,O,2
0,P,2
0,Q,2
0,R,2
0,S,2
0,T,2
0,U,2
0,V,2
0,W,2
0,X,2
0,Y,2
0,Z,2
1,0,7
1,1,7
1,2,7
1,3,7
1,4,7
1,5,7
1,6,7
1,7,7
1,8,7
1,9,7
1,a,5
1,b,5
1,c,5
1,d,5
1,e,5
1,f,5
1,g,5
1,h,5
1,i,5
1,j,5
1,k,5
1,l,5
1,m,5
1,n,5
1,o,5
1,p,5
1,q,5
1,r,5
1,s,5
1,t,5
1,u,5
1,v,5
1,w,5
1,x,5
1,y,5
1,z,5
1,B,5
1,C,5
1,D,5
1,E,5
1,F,5
1,G,5
1,H,5
1,I,5
1,J,5
1,K,5
1,L,5
1,M,5
1,N,5
1,O,5
1,P,5
1,Q,5
1,R,5
1,S,5
1,T,5
1,U,5
1,V,5
1,W,5
1,X,5
1,Y,5
1,Z,5
2,0,3
2,1,3
2,2,3
2,3,3
2,4,3
2,5,3
2,6,3
2,7,3
2,8,3
2,9,3
2,a,4
2,b,4
2,c,4
2,d,4
2,e,4
2,f,4
2,g,4
2,h,4
2,i,4
2,j,4
2,k,4
