uniao_uniao_digit_letter_id
10
0
1,8,9
&,0,1,2,3,4,5,6,7,8,9,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z
0,&,[1, 7]
1,0,2
1,1,2
1,2,2
1,3,2
1,4,2
1,5,2
1,6,2
1,7,2
1,8,2
1,9,2
1,a,3
1,b,3
1,c,3
1,d,3
1,e,3
1,f,3
1,g,3
1,h,3
1,i,3
1,j,3
1,k,3
1,l,3
1,m,3
1,n,3
1,o,3
1,p,3
1,q,3
1,r,3
1,s,3
1,t,3
1,u,3
1,v,3
1,w,3
1,x,3
1,y,3
1,z,3
1,B,3
1,C,3
1,D,3
1,E,3
1,F,3
1,G,3
1,H,3
1,I,3
1,J,3
1,K,3
1,L,3
1,M,3
1,N,3
1,O,3
1,P,3
1,Q,3
1,R,3
1,S,3
1,T,3
1,U,3
1,V,3
1,W,3
1,X,3
1,Y,3
1,Z,3
2,0,6
2,1,6
2,2,6
2,3,6
2,4,6
2,5,6
2,6,6
2,7,6
2,8,6
2,9,6
2,a,4
2,b,4
2,c,4
2,d,4
2,e,4
2,f,4
2,g,4
2,h,4
2,i,4
2,j,4
2,k,4
2,l,4
2,m,4
2,n,4
2,o,4
2,p,4
2,q,4
2,r,4
2,s,4
2,t,4
2,u,4
2,v,4
2,w,4
2,x,4
2,y,4
2,z,4
2,B,4
2,C,4
2,D,4
2,E,4
2,F,4
2,G,4
2,H,4
2,I,4
2,J,4
2,K,4
2,L,4
2,M,4
2,N,4
2,O,4
2,P,4
2,Q,4
2,R,4
2,S,4
2,T,4
2,U,4
2,V,4
2,W,4
2,X,4
2,Y,4
2,Z,4
3,0,4
3,1,4
3,2,4
3,3,4
3,4,4
3,5,4
3,6,4
3,7,4
3,8,4
3,9,4
3,a,5
3,b,5
3,c,5
3,d,5
3,e,5
3,f,5
3,g,5
3,h,5
3,i,5
3,j,5
3,k,5
3,l,5
3,m,5
3,n,5
3,o,5
3,p,5
3,q,5
3,r,5
3,s,5
3,t,5
3,u,5
3,v,5
3,w,5
3,x,5
3,y,5
3,z,5
3,B,5
3,C,5
3,D,5
3,E,5
3,F,5
3,G,5
3,H,5
3,I,5
3,J,5
3,K,5
3,L,5
3,M,5
3,N,5
3,O,5
3,P,5
3,Q,5
3,R,5
3,S,5
3,T,5
3,U,5
3,V,5
3,W,5
3,X,5
3,Y,5
3,Z,5
4,0,4
4,1,4
4,2,4
4,3,4
4,4,4
4,5,4
4,6,4
4,7,4
4,8,4
4,9,4
4,a,4
4,b,4
4,c,4
4,d,4
4,e,4
4,f,4
4,g,4
4,h,4
4,i,4
4,j,4
4,k,4
4,l,4
4,m,4
4,n,4
4,o,4
4,p,4
4,q,4
4,r,4
4,s,4
4,t,4
4,u,4
4,v,4
4,w,4
4,x,4
4,y,4
4,z,4
4,B,4
4,C,4
4,D,4
4,E,4
4,F,4
4,G,4
4,H,4
4,I,4
4,J,4
4,K,4
4,L,4
4,M,4
4,N,4
4,O,4
4,P,4
4,Q,4
4,R,4
4,S,4
4,T,4
4,U,4
4,V,4
4,W,4
4,X,4
4,Y,4
4,Z,4
5,0,4
5,1,4
5,2,4
5,3,4
5,4,4
5,5,4
5,6,4
5,7,4
5,8,4
5,9,4
5,a,5
5,b,5
5,c,5
5,d,5
5,e,5
5,f,5
5,g,5
5,h,5
5,i,5
5,j,5
5,k,5
5,l,5
5,m,5
5,n,5
5,o,5
5,p,5
5,q,5
5,r,5
5,s,5
5,t,5
5,u,5
5,v,5
5,w,5
5,x,5
5,y,5
5,z,5
5,B,5
5,C,5
5,D,5
5,E,5
5,F,5
5,G,5
5,H,5
5,I,5
5,J,5
5,K,5
5,L,5
5,M,5
5,N,5
5,O,5
5,P,5
5,Q,5
5,R,5
5,S,5
5,T,5
5,U,5
5,V,5
5,W,5
5,X,5
5,Y,5
5,Z,5
6,0,6
6,1,6
6,2,6
6,3,6
6,4,6
6,5,6
6,6,6
6,7,6
6,8,6
6,9,6
6,a,4
6,b,4
6,c,4
6,d,4
6,e,4
6,f,4
6,g,4
6,h,4
6,i,4
6,j,4
6,k,4
6,l,4
6,m,4
6,n,4
6,o,4
6,p,4
6,q,4
6,r,4
6,s,4
6,t,4
6,u,4
6,v,4
6,w,4
6,x,4
6,y,4
6,z,4
6,B,4
6,C,4
6,D,4
6,E,4
6,F,4
6,G,4
6,H,4
6,I,4
6,J,4
6,K,4
6,L,4
6,M,4
6,N,4
6,O,4
6,P,4
6,Q,4
6,R,4
6,S,4
6,T,4
6,U,4
6,V,4
6,W,4
6,X,4
6,Y,4
6,Z,4
7,0,9
7,1,9
7,2,9
7,3,9
7,4,9
7,5,9
7,6,9
7,7,9
7,8,9
7,9,9
7,a,8
7,b,8
7,c,8
7,d,8
7,e,8
7,f,8
7,g,8
7,h,8
7,i,8
7,j,8
7,k,8
7,l,8
7,m,8
7,n,8
7,o,8
7,p,8
7,q,8
7,r,8
7,s,8
7,t,8
7,u,8
7,v,8
7,w,8
7,x,8
7,y,8
7,z,8
7,B,8
7,C,8
7,D,8
7,E,8
7,F,8
7,G,8
7,H,8
7,I,8
7,J,8
7,K,8
7,L,8
7,M,8
7,N,8
7,O,8
7,P,8
7,Q,8
7,R,8
7,S,8
7,T,8
7,U,8
7,V,8
7,W,8
7,X,8
7,Y,8
7,Z,8
8,0,9
8,1,9
8,2,9
8,3,9
8,4,9
8,5,9
8,6,9
8,7,9
8,8,9
8,9,9
8,a,9
8,b,9
8,c,9
8,d,9
8,e,9
8,f,9
8,g,9
8,h,9
8,i,9
8,j,9
8,k,9
8,l,9
8,m,9
8,n,9
8,o,9
8,p,9
8,q,9
8,r,9
8,s,9
8,t,9
8,u,9
8,v,9
8,w,9
8,x,9
8,y,9
8,z,9
8,B,9
8,C,9
8,D,9
8,E,9
8,F,9
8,G,9
8,H,9
8,I,9
8,J,9
8,K,9
8,L,9
8,M,9
8,N,9
8,O,9
8,P,9
8,Q,9
8,R,9
8,S,9
8,T,9
8,U,9
8,V,9
8,W,9
8,X,9
8,Y,9
8,Z,9
9,0,8
9,1,8
9,2,8
9,3,8
9,4,8
9,5,8
9,6,8
9,7,8
9,8,8
9,9,8
9,a,8
9,b,8
9,c,8
9,d,8
9,e,8
9,f,8
9,g,8
9,h,8
9,i,8
9,j,8
9,k,8
9,l,8
9,m,8
9,n,8
9,o,8
9,p,8
9,q,8
9,r,8
9,s,8
9,t,8
9,u,8
9,v,8
9,w,8
9,x,8
9,y,8
9,z,8
9,B,8
9,C,8
9,D,8
9,E,8
9,F,8
9,G,8
9,H,8
9,I,8
9,J,8
9,K,8
9,L,8
9,M,8
9,N,8
9,O,8
9,P,8
9,Q,8
9,R,8
9,S,8
9,T,8
9,U,8
9,V,8
9,W,8
9,X,8
9,Y,8
9,Z,8
