uniao_uniao_varName_attr_strValue
13
0
4,8,12
&,i,d,_,a,b,c,e,f,g,h,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,=,",B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z
0,&,[1, 9]
1,i,2
1,d,3
1,_,3
1,a,3
1,b,3
1,c,3
1,e,3
1,f,3
1,g,3
1,h,3
1,j,3
1,k,3
1,l,3
1,m,3
1,n,3
1,o,3
1,p,3
1,q,3
1,r,3
1,s,3
1,t,3
1,u,3
1,v,3
1,w,3
1,x,3
1,y,3
1,z,3
1,0,3
1,1,3
1,2,3
1,3,3
1,4,3
1,5,3
1,6,3
1,7,3
1,8,3
1,9,3
1,=,4
2,i,3
2,d,3
2,_,3
2,a,3
2,b,3
2,c,3
2,e,3
2,f,3
2,g,3
2,h,3
2,j,3
2,k,3
2,l,3
2,m,3
2,n,3
2,o,3
2,p,3
2,q,3
2,r,3
2,s,3
2,t,3
2,u,3
2,v,3
2,w,3
2,x,3
2,y,3
2,z,3
2,0,3
2,1,3
2,2,3
2,3,3
2,4,3
2,5,3
2,6,3
2,7,3
2,8,3
2,9,3
2,=,5
3,i,3
3,d,7
3,_,3
3,a,3
3,b,3
3,c,3
3,e,3
3,f,3
3,g,3
3,h,3
3,j,3
3,k,3
3,l,3
3,m,3
3,n,3
3,o,3
3,p,3
3,q,3
3,r,3
3,s,3
3,t,3
3,u,3
3,v,3
3,w,3
3,x,3
3,y,3
3,z,3
3,0,3
3,1,3
3,2,3
3,3,3
3,4,3
3,5,3
3,6,3
3,7,3
3,8,3
3,9,3
3,=,5
4,i,5
4,d,5
4,_,5
4,a,5
4,b,5
4,c,5
4,e,5
4,f,5
4,g,5
4,h,5
4,j,5
4,k,5
4,l,5
4,m,5
4,n,5
4,o,5
4,p,5
4,q,5
4,r,5
4,s,5
4,t,5
4,u,5
4,v,5
4,w,5
4,x,5
4,y,5
4,z,5
4,0,5
4,1,5
4,2,5
4,3,5
4,4,5
4,5,5
4,6,5
4,7,5
4,8,5
4,9,5
4,=,6
5,i,5
5,d,5
5,_,5
5,a,5
5,b,5
5,c,5
5,e,5
5,f,5
5,g,5
5,h,5
5,j,5
5,k,5
5,l,5
5,m,5
5,n,5
5,o,5
5,p,5
5,q,5
5,r,5
5,s,5
5,t,5
5,u,5
5,v,5
5,w,5
5,x,5
5,y,5
5,z,5
5,0,5
5,1,5
5,2,5
5,3,5
5,4,5
5,5,5
5,6,5
5,7,5
5,8,5
5,9,5
5,=,5
6,i,5
6,d,5
6,_,5
6,a,5
6,b,5
6,c,5
6,e,5
6,f,5
6,g,5
6,h,5
6,j,5
6,k,5
6,l,5
6,m,5
6,n,5
6,o,5
6,p,5
6,q,5
6,r,5
6,s,5
6,t,5
6,u,5
6,v,5
6,w,5
6,x,5
6,y,5
6,z,5
6,0,5
6,1,5
6,2,5
6,3,5
6,4,5
6,5,5
6,6,5
6,7,5
6,8,5
6,9,5
6,=,6
7,i,3
7,d,3
7,_,8
7,a,3
7,b,3
7,c,3
7,e,3
7,f,3
7,g,3
7,h,3
7,j,3
7,k,3
7,l,3
7,m,3
7,n,3
7,o,3
7,p,3
7,q,3
7,r,3
7,s,3
7,t,3
7,u,3
7,v,3
7,w,3
7,x,3
7,y,3
7,z,3
7,0,3
7,1,3
7,2,3
7,3,3
7,4,3
7,5,3
7,6,3
7,7,3
7,8,3
7,9,3
7,=,5
8,i,8
8,d,8
8,_,3
8,a,8
8,b,8
8,c,8
8,e,8
8,f,8
8,g,8
8,h,8
8,j,8
8,k,8
8,l,8
8,m,8
8,n,8
8,o,8
8,p,8
8,q,8
8,r,8
8,s,8
8,t,8
8,u,8
8,v,8
8,w,8
8,x,8
8,y,8
8,z,8
8,0,8
8,1,8
8,2,8
8,3,8
8,4,8
8,5,8
8,6,8
8,7,8
8,8,8
8,9,8
8,=,5
9,i,11
9,d,11
9,a,11
9,b,11
9,c,11
9,e,11
9,f,11
9,g,11
9,h,11
9,j,11
9,k,11
9,l,11
9,m,11
9,n,11
9,o,11
9,p,11
9,q,11
9,r,11
9,s,11
9,t,11
9,u,11
9,v,11
9,w,11
9,x,11
9,y,11
9,z,11
9,",10
9,B,11
9,C,11
9,D,11
9,E,11
9,F,11
9,G,11
9,H,11
9,I,11
9,J,11
9,K,11
9,L,11
9,M,11
9,N,11
9,O,11
